Price,Adj Close,Close,High,Low,Open,Volume
2010-04-20,7.727027893066406,16.350000381469727,16.450000762939453,16.200000762939453,16.399999618530273,21840000
2010-04-21,7.727027893066406,16.350000381469727,16.5,16.299999237060547,16.350000381469727,36248000
2010-04-22,7.679768085479736,16.25,16.350000381469727,16.149999618530273,16.200000762939453,26566000
2010-04-23,7.656137466430664,16.200000762939453,16.450000762939453,16.200000762939453,16.450000762939453,24050000
2010-04-26,7.939696788787842,16.799999237060547,17.0,16.399999618530273,16.399999618530273,72790000
2010-04-27,7.868807315826416,16.649999618530273,16.850000381469727,16.600000381469727,16.799999237060547,31874000
2010-04-28,7.750657558441162,16.399999618530273,16.450000762939453,16.200000762939453,16.200000762939453,47225000
2010-04-29,7.608877182006836,16.100000381469727,16.350000381469727,16.049999237060547,16.350000381469727,53383000
2010-04-30,7.561617851257324,16.0,16.399999618530273,15.949999809265137,16.200000762939453,55822000
2010-05-03,7.467097282409668,15.800000190734863,16.0,15.699999809265137,15.899999618530273,29053000
2010-05-04,7.396207809448242,15.649999618530273,15.949999809265137,15.550000190734863,15.949999809265137,39166000
2010-05-05,6.947235584259033,14.699999809265137,15.300000190734863,14.699999809265137,15.300000190734863,136375000
2010-05-06,6.970867156982422,14.75,15.100000381469727,14.699999809265137,14.699999809265137,76364000
2010-05-07,6.994494915008545,14.800000190734863,14.899999618530273,14.449999809265137,14.600000381469727,58207000
2010-05-10,7.089016437530518,15.0,15.100000381469727,14.899999618530273,15.0,43846000
2010-05-11,7.136275291442871,15.100000381469727,15.399999618530273,15.0,15.399999618530273,87347000
2010-05-12,7.041755199432373,14.899999618530273,15.300000190734863,14.850000381469727,15.300000190734863,39678000
2010-05-13,7.230797290802002,15.300000190734863,15.350000381469727,15.100000381469727,15.199999809265137,40029000
2010-05-14,7.183537483215332,15.199999809265137,15.300000190734863,15.199999809265137,15.199999809265137,23606000
2010-05-17,7.041755199432373,14.899999618530273,15.050000190734863,14.699999809265137,15.0,39815000
2010-05-18,6.947235584259033,14.699999809265137,15.0,14.699999809265137,14.899999618530273,34025000
2010-05-19,6.8290863037109375,14.449999809265137,14.600000381469727,14.300000190734863,14.5,49597000
2010-05-20,6.616415977478027,14.0,14.550000190734863,14.0,14.5,78425000
2010-05-21,6.616415977478027,14.0,14.199999809265137,13.5,13.600000381469727,46297000
2010-05-24,6.758195877075195,14.300000190734863,14.399999618530273,14.199999809265137,14.350000381469727,43867000
2010-05-25,6.521895408630371,13.800000190734863,14.050000190734863,13.800000190734863,14.0,38856000
2010-05-26,6.616415977478027,14.0,14.149999618530273,13.949999809265137,14.050000190734863,33431000
2010-05-27,6.663674831390381,14.100000381469727,14.199999809265137,13.800000190734863,14.0,28054000
2010-05-28,6.781825542449951,14.350000381469727,14.600000381469727,14.25,14.399999618530273,45207000
2010-05-31,7.136275291442871,15.100000381469727,15.100000381469727,14.399999618530273,14.600000381469727,48655000
2010-06-01,6.994494915008545,14.800000190734863,15.0,14.699999809265137,15.0,32220000
2010-06-02,6.805454254150391,14.399999618530273,14.75,14.350000381469727,14.350000381469727,52278000
2010-06-03,7.041755199432373,14.899999618530273,14.949999809265137,14.649999618530273,14.800000190734863,40730000
2010-06-04,6.923604965209961,14.649999618530273,15.0,14.649999618530273,15.0,36286000
2010-06-07,6.710936069488525,14.199999809265137,14.25,14.0,14.100000381469727,38642000
2010-06-08,6.616415977478027,14.0,14.149999618530273,13.949999809265137,14.050000190734863,66251000
2010-06-09,6.521895408630371,13.800000190734863,14.050000190734863,13.75,13.899999618530273,83134000
2010-06-10,6.592784404754639,13.949999809265137,14.050000190734863,13.850000381469727,14.0,26357000
2010-06-11,6.758195877075195,14.300000190734863,14.5,14.199999809265137,14.5,27445000
2010-06-14,6.876346111297607,14.550000190734863,14.550000190734863,14.350000381469727,14.399999618530273,25557000
2010-06-15,6.947235584259033,14.699999809265137,14.800000190734863,14.449999809265137,14.550000190734863,32385000
2010-06-17,7.089016437530518,15.0,15.300000190734863,14.949999809265137,15.050000190734863,106471000
2010-06-18,7.065384864807129,14.949999809265137,15.050000190734863,14.75,15.050000190734863,37968000
2010-06-21,7.112645626068115,15.050000190734863,15.199999809265137,14.949999809265137,15.100000381469727,67576000
2010-06-22,7.065384864807129,14.949999809265137,15.149999618530273,14.949999809265137,15.100000381469727,29418000
2010-06-23,6.994494915008545,14.800000190734863,14.949999809265137,14.800000190734863,14.949999809265137,15351000
2010-06-24,6.899975776672363,14.600000381469727,14.899999618530273,14.550000190734863,14.850000381469727,34142000
2010-06-25,6.781825542449951,14.350000381469727,14.449999809265137,14.300000190734863,14.399999618530273,31587000
2010-06-28,6.805454254150391,14.399999618530273,14.550000190734863,14.350000381469727,14.5,21130000
2010-06-29,6.734565258026123,14.25,14.600000381469727,14.25,14.5,25321000
2010-06-30,6.781825542449951,14.350000381469727,14.449999809265137,13.949999809265137,14.0,49497000
2010-07-01,6.687305450439453,14.149999618530273,14.25,14.050000190734863,14.25,12852000
2010-07-02,6.663674831390381,14.100000381469727,14.199999809265137,13.949999809265137,13.949999809265137,39119000
2010-07-05,6.758195877075195,14.300000190734863,14.399999618530273,14.050000190734863,14.149999618530273,26776000
2010-07-06,6.876346111297607,14.550000190734863,14.550000190734863,14.100000381469727,14.149999618530273,43772000
2010-07-07,6.947235584259033,14.699999809265137,14.699999809265137,14.600000381469727,14.649999618530273,64396000
2010-07-08,6.94723653793335,14.199999809265137,14.399999618530273,14.199999809265137,14.399999618530273,55255000
2010-07-09,7.020622253417969,14.350000381469727,14.399999618530273,14.199999809265137,14.350000381469727,33297000
2010-07-12,7.020622253417969,14.350000381469727,14.5,14.300000190734863,14.399999618530273,33869000
2010-07-13,7.045083045959473,14.399999618530273,14.449999809265137,14.25,14.449999809265137,22736000
2010-07-14,7.265243053436279,14.850000381469727,14.899999618530273,14.5,14.5,73406000
2010-07-15,7.2163190841674805,14.75,14.850000381469727,14.649999618530273,14.850000381469727,27700000
2010-07-16,7.240780353546143,14.800000190734863,14.800000190734863,14.550000190734863,14.75,40391000
2010-07-19,7.191857814788818,14.699999809265137,14.800000190734863,14.5,14.5,20648000
2010-07-20,7.2163190841674805,14.75,14.850000381469727,14.649999618530273,14.800000190734863,17549000
2010-07-21,7.240780353546143,14.800000190734863,14.850000381469727,14.699999809265137,14.75,21908000
2010-07-22,7.167395114898682,14.649999618530273,14.800000190734863,14.649999618530273,14.800000190734863,20485000
2010-07-23,7.167395114898682,14.649999618530273,14.899999618530273,14.600000381469727,14.850000381469727,42569000
2010-07-26,7.240780353546143,14.800000190734863,14.850000381469727,14.699999809265137,14.800000190734863,29922000
2010-07-27,7.2163190841674805,14.75,14.949999809265137,14.75,14.899999618530273,38043000
2010-07-28,7.142932415008545,14.600000381469727,14.75,14.550000190734863,14.699999809265137,40089000
2010-07-29,7.069547653198242,14.449999809265137,14.600000381469727,14.350000381469727,14.600000381469727,31154000
2010-07-30,6.94723653793335,14.199999809265137,14.300000190734863,14.149999618530273,14.300000190734863,42328000
2010-08-02,7.094008922576904,14.5,14.600000381469727,14.399999618530273,14.399999618530273,41565000
2010-08-03,7.045083045959473,14.399999618530273,14.550000190734863,14.399999618530273,14.5,26870000
2010-08-04,6.996160507202148,14.300000190734863,14.399999618530273,14.149999618530273,14.350000381469727,51962000
2010-08-05,7.045083045959473,14.399999618530273,14.649999618530273,14.300000190734863,14.5,90148000
2010-08-06,7.020622253417969,14.350000381469727,14.5,14.350000381469727,14.449999809265137,30528000
2010-08-09,7.069547653198242,14.449999809265137,14.550000190734863,14.300000190734863,14.300000190734863,31647000
2010-08-10,7.020622253417969,14.350000381469727,14.600000381469727,14.350000381469727,14.550000190734863,33659000
2010-08-11,6.971698760986328,14.25,14.350000381469727,14.199999809265137,14.300000190734863,26650000
2010-08-12,6.898311138153076,14.100000381469727,14.199999809265137,14.050000190734863,14.100000381469727,46170000
2010-08-13,6.898311138153076,14.100000381469727,14.199999809265137,14.0,14.149999618530273,50860000
2010-08-16,6.8493876457214355,14.0,14.149999618530273,14.0,14.149999618530273,39626000
2010-08-17,6.800464153289795,13.899999618530273,14.100000381469727,13.899999618530273,14.0,40976000
2010-08-18,6.776000022888184,13.850000381469727,14.100000381469727,13.850000381469727,13.949999809265137,39936000
2010-08-19,6.824925422668457,13.949999809265137,14.0,13.800000190734863,13.850000381469727,39127000
2010-08-20,6.776000022888184,13.850000381469727,14.0,13.850000381469727,13.899999618530273,20819000
2010-08-23,6.727077484130859,13.75,13.899999618530273,13.699999809265137,13.800000190734863,37148000
2010-08-24,6.604766368865967,13.5,13.75,13.5,13.75,44645000
2010-08-25,6.409069538116455,13.100000381469727,13.399999618530273,13.050000190734863,13.399999618530273,88847000
2010-08-26,6.482456207275391,13.25,13.449999809265137,13.0,13.100000381469727,89502000
2010-08-27,6.384607791900635,13.050000190734863,13.199999809265137,13.0,13.199999809265137,53748000
2010-08-30,6.384607791900635,13.050000190734863,13.300000190734863,13.050000190734863,13.199999809265137,26502000
2010-08-31,6.360145568847656,13.0,13.0,12.75,13.0,45361000
2010-09-01,6.335683345794678,12.949999809265137,13.050000190734863,12.949999809265137,13.050000190734863,29576000
2010-09-02,6.457993984222412,13.199999809265137,13.300000190734863,13.100000381469727,13.25,43505000
2010-09-03,6.531379222869873,13.350000381469727,13.350000381469727,13.199999809265137,13.199999809265137,34672000
2010-09-06,6.506917476654053,13.300000190734863,13.449999809265137,13.25,13.399999618530273,31523000
2010-09-07,6.433530807495117,13.149999618530273,13.350000381469727,13.149999618530273,13.300000190734863,33492000
2010-09-08,6.482456207275391,13.25,13.25,13.100000381469727,13.100000381469727,26479000
2010-09-09,6.482456207275391,13.25,13.350000381469727,13.199999809265137,13.300000190734863,35090000
2010-09-10,6.555840969085693,13.399999618530273,13.449999809265137,13.300000190734863,13.350000381469727,45269000
2010-09-13,6.7026143074035645,13.699999809265137,13.699999809265137,13.449999809265137,13.449999809265137,58966000
2010-09-14,6.824925422668457,13.949999809265137,14.350000381469727,13.649999618530273,13.75,106872000
2010-09-15,6.776000022888184,13.850000381469727,14.0,13.699999809265137,14.0,63805000
2010-09-16,6.7026143074035645,13.699999809265137,13.850000381469727,13.699999809265137,13.850000381469727,27296000
2010-09-17,6.75153923034668,13.800000190734863,13.850000381469727,13.699999809265137,13.699999809265137,47435000
2010-09-20,6.727077484130859,13.75,13.800000190734863,13.649999618530273,13.75,28193000
2010-09-21,6.776000022888184,13.850000381469727,14.0,13.800000190734863,13.850000381469727,24778000
2010-09-23,6.776000022888184,13.850000381469727,13.899999618530273,13.699999809265137,13.850000381469727,27410000
2010-09-24,6.7026143074035645,13.699999809265137,13.800000190734863,13.600000381469727,13.75,48956000
2010-09-27,6.727077484130859,13.75,13.850000381469727,13.699999809265137,13.800000190734863,20612000
2010-09-28,6.727077484130859,13.75,13.75,13.600000381469727,13.600000381469727,30741000
2010-09-29,6.727077484130859,13.75,13.850000381469727,13.699999809265137,13.75,40281000
2010-09-30,6.776000022888184,13.850000381469727,13.899999618530273,13.75,13.800000190734863,31139000
2010-10-01,6.776000022888184,13.850000381469727,13.899999618530273,13.75,13.850000381469727,18966000
2010-10-04,6.75153923034668,13.800000190734863,13.949999809265137,13.75,13.850000381469727,32310000
2010-10-05,6.7026143074035645,13.699999809265137,13.800000190734863,13.649999618530273,13.75,26085000
2010-10-06,6.800464153289795,13.899999618530273,13.949999809265137,13.75,13.800000190734863,46290000
2010-10-07,6.800464153289795,13.899999618530273,13.949999809265137,13.850000381469727,13.899999618530273,35537000
2010-10-08,6.824925422668457,13.949999809265137,14.050000190734863,13.899999618530273,14.0,34256000
2010-10-11,6.800464153289795,13.899999618530273,14.050000190734863,13.850000381469727,14.0,24384000
2010-10-12,6.653690338134766,13.600000381469727,13.800000190734863,13.5,13.800000190734863,51742000
2010-10-13,6.604766368865967,13.5,13.699999809265137,13.449999809265137,13.699999809265137,37567000
2010-10-14,6.7026143074035645,13.699999809265137,13.75,13.600000381469727,13.649999618530273,31680000
2010-10-15,6.678153038024902,13.649999618530273,13.75,13.550000190734863,13.75,19917000
2010-10-18,6.531379222869873,13.350000381469727,13.699999809265137,13.350000381469727,13.649999618530273,30237000
2010-10-19,6.531379222869873,13.350000381469727,13.399999618530273,13.300000190734863,13.350000381469727,31758000
2010-10-20,6.629228591918945,13.550000190734863,13.600000381469727,13.25,13.300000190734863,31923000
2010-10-21,6.506917476654053,13.300000190734863,13.600000381469727,13.300000190734863,13.550000190734863,25835000
2010-10-22,6.555840969085693,13.399999618530273,13.550000190734863,13.350000381469727,13.350000381469727,25522000
2010-10-25,6.776000022888184,13.850000381469727,13.850000381469727,13.449999809265137,13.5,67800000
2010-10-26,6.776000022888184,13.850000381469727,14.0,13.75,13.949999809265137,45418000
2010-10-27,6.75153923034668,13.800000190734863,13.850000381469727,13.649999618530273,13.800000190734863,29737000
2010-10-28,7.069547653198242,14.449999809265137,14.75,14.25,14.350000381469727,454055000
2010-10-29,7.118470668792725,14.550000190734863,14.649999618530273,14.350000381469727,14.5,229466000
2010-11-01,7.045083045959473,14.399999618530273,14.649999618530273,14.399999618530273,14.600000381469727,113218000
2010-11-02,7.069547653198242,14.449999809265137,14.600000381469727,14.350000381469727,14.350000381469727,73987000
2010-11-03,7.045083045959473,14.399999618530273,14.600000381469727,14.300000190734863,14.550000190734863,86264000
2010-11-04,7.265243053436279,14.850000381469727,14.850000381469727,14.449999809265137,14.449999809265137,161858000
2010-11-05,7.534325122833252,15.399999618530273,15.399999618530273,14.899999618530273,15.0,230809000
2010-11-08,7.412014961242676,15.149999618530273,15.5,15.100000381469727,15.5,75862000
2010-11-09,7.436479568481445,15.199999809265137,15.399999618530273,15.149999618530273,15.300000190734863,47052000
2010-11-10,7.436479568481445,15.199999809265137,15.300000190734863,15.050000190734863,15.25,52455000
2010-11-11,7.363091468811035,15.050000190734863,15.300000190734863,15.050000190734863,15.25,45671000
2010-11-12,7.142932415008545,14.600000381469727,15.0,14.600000381469727,15.0,75061000
2010-11-15,7.265243053436279,14.850000381469727,14.850000381469727,14.600000381469727,14.600000381469727,50191000
2010-11-16,7.3141655921936035,14.949999809265137,14.949999809265137,14.75,14.949999809265137,43707000
2010-11-17,7.2897047996521,14.899999618530273,14.949999809265137,14.699999809265137,14.850000381469727,36523000
2010-11-18,7.191857814788818,14.699999809265137,14.800000190734863,14.550000190734863,14.800000190734863,51290000
2010-11-19,7.191857814788818,14.699999809265137,14.899999618530273,14.699999809265137,14.899999618530273,37236000
2010-11-22,7.363091468811035,15.050000190734863,15.149999618530273,14.75,14.899999618530273,56057000
2010-11-23,7.240780353546143,14.800000190734863,15.100000381469727,14.800000190734863,15.050000190734863,49579000
2010-11-24,7.167395114898682,14.649999618530273,14.800000190734863,14.600000381469727,14.600000381469727,34818000
2010-11-25,7.338629245758057,15.0,15.0,14.800000190734863,14.800000190734863,55645000
2010-11-26,7.2897047996521,14.899999618530273,15.149999618530273,14.899999618530273,15.100000381469727,57580000
2010-11-29,7.3875532150268555,15.100000381469727,15.149999618530273,14.949999809265137,15.100000381469727,61608000
2010-11-30,7.3875532150268555,15.100000381469727,15.350000381469727,15.0,15.100000381469727,82244000
2010-12-01,7.509864807128906,15.350000381469727,15.350000381469727,15.100000381469727,15.199999809265137,64069000
2010-12-02,7.876795291900635,16.100000381469727,16.100000381469727,15.550000190734863,15.600000381469727,195060000
2010-12-03,8.023568153381348,16.399999618530273,16.850000381469727,16.25,16.399999618530273,195064000
2010-12-06,8.023568153381348,16.399999618530273,16.600000381469727,16.200000762939453,16.5,76614000
2010-12-07,7.95018196105957,16.25,16.399999618530273,16.049999237060547,16.399999618530273,73483000
2010-12-08,7.876795291900635,16.100000381469727,16.350000381469727,16.100000381469727,16.299999237060547,44679000
2010-12-09,8.170339584350586,16.700000762939453,16.75,16.200000762939453,16.25,114596000
2010-12-10,7.974642753601074,16.299999237060547,16.549999237060547,16.200000762939453,16.549999237060547,62449000
2010-12-13,7.925720691680908,16.200000762939453,16.5,16.200000762939453,16.5,33886000
2010-12-14,7.852334499359131,16.049999237060547,16.299999237060547,16.0,16.200000762939453,63171000
2010-12-15,7.95018196105957,16.25,16.25,16.0,16.049999237060547,46767000
2010-12-16,8.023568153381348,16.399999618530273,16.399999618530273,16.100000381469727,16.200000762939453,66262000
2010-12-17,8.170339584350586,16.700000762939453,16.950000762939453,16.549999237060547,16.600000381469727,145453000
2010-12-20,8.0480318069458,16.450000762939453,16.799999237060547,16.450000762939453,16.799999237060547,62711000
2010-12-21,8.0480318069458,16.450000762939453,16.600000381469727,16.350000381469727,16.5,29030000
2010-12-22,7.999107837677002,16.350000381469727,16.600000381469727,16.299999237060547,16.450000762939453,39369000
2010-12-23,7.974642753601074,16.299999237060547,16.399999618530273,16.25,16.299999237060547,34218000
2010-12-24,7.95018196105957,16.25,16.399999618530273,16.200000762939453,16.200000762939453,31276000
2010-12-27,7.95018196105957,16.25,16.299999237060547,16.100000381469727,16.25,29819000
2010-12-28,7.925720691680908,16.200000762939453,16.399999618530273,16.149999618530273,16.299999237060547,30787000
2010-12-29,7.852334499359131,16.049999237060547,16.200000762939453,16.0,16.100000381469727,45394000
2010-12-30,7.901256561279297,16.149999618530273,16.200000762939453,16.0,16.049999237060547,40230000
2010-12-31,7.974642753601074,16.299999237060547,16.399999618530273,16.049999237060547,16.149999618530273,56577000
2011-01-03,7.925720691680908,16.200000762939453,16.399999618530273,16.200000762939453,16.399999618530273,32075000
2011-01-04,7.925720691680908,16.200000762939453,16.299999237060547,16.149999618530273,16.200000762939453,27608000
2011-01-05,7.6077117919921875,15.550000190734863,16.149999618530273,15.550000190734863,16.100000381469727,89570000
2011-01-06,7.7789483070373535,15.899999618530273,15.899999618530273,15.5,15.600000381469727,42701000
2011-01-07,7.7789483070373535,15.899999618530273,16.299999237060547,15.850000381469727,15.899999618530273,70086000
2011-01-10,7.925720691680908,16.200000762939453,16.200000762939453,15.949999809265137,16.0,42872000
2011-01-11,8.145877838134766,16.649999618530273,16.700000762939453,16.100000381469727,16.25,133375000
2011-01-12,8.145877838134766,16.649999618530273,16.899999618530273,16.549999237060547,16.700000762939453,112920000
2011-01-13,8.121416091918945,16.600000381469727,16.799999237060547,16.549999237060547,16.649999618530273,62423000
2011-01-14,8.170339584350586,16.700000762939453,16.700000762939453,16.549999237060547,16.600000381469727,45223000
2011-01-17,8.439423561096191,17.25,17.399999618530273,16.799999237060547,16.799999237060547,153696000
2011-01-18,8.708505630493164,17.799999237060547,17.950000762939453,17.100000381469727,17.25,189319000
2011-01-19,8.830816268920898,18.049999237060547,18.200000762939453,17.649999618530273,17.899999618530273,186147000
2011-01-20,8.635119438171387,17.649999618530273,18.0,17.649999618530273,18.0,86274000
2011-01-21,8.561734199523926,17.5,17.600000381469727,17.200000762939453,17.399999618530273,68812000
2011-01-24,8.512810707092285,17.399999618530273,17.549999237060547,17.25,17.5,34369000
2011-01-25,8.512810707092285,17.399999618530273,17.700000762939453,17.350000381469727,17.5,46454000
2011-01-26,8.512810707092285,17.399999618530273,17.700000762939453,17.299999237060547,17.399999618530273,61372000
2011-01-27,8.806357383728027,18.0,18.200000762939453,17.600000381469727,17.600000381469727,193089000
2011-01-28,8.855278968811035,18.100000381469727,18.149999618530273,17.799999237060547,18.049999237060547,98079000
2011-02-08,8.610657691955566,17.600000381469727,18.299999237060547,17.549999237060547,18.200000762939453,99808000
2011-02-09,8.317112922668457,17.0,17.700000762939453,16.899999618530273,17.5,94833000
2011-02-10,8.145877838134766,16.649999618530273,17.0,16.649999618530273,17.0,63244000
2011-02-11,7.925720691680908,16.200000762939453,16.600000381469727,16.100000381469727,16.549999237060547,77188000
2011-02-14,8.023568153381348,16.399999618530273,16.600000381469727,16.299999237060547,16.5,48021000
2011-02-15,7.925720691680908,16.200000762939453,16.5,16.0,16.200000762939453,47466000
2011-02-16,7.974642753601074,16.299999237060547,16.450000762939453,16.100000381469727,16.200000762939453,45666000
2011-02-17,7.901256561279297,16.149999618530273,16.399999618530273,16.100000381469727,16.399999618530273,37352000
2011-02-18,8.023568153381348,16.399999618530273,16.649999618530273,16.350000381469727,16.399999618530273,51012000
2011-02-21,7.974642753601074,16.299999237060547,16.450000762939453,16.25,16.450000762939453,27614000
2011-02-22,7.7789483070373535,15.899999618530273,16.100000381469727,15.75,16.100000381469727,78629000
2011-02-23,7.534325122833252,15.399999618530273,15.850000381469727,15.300000190734863,15.75,92336000
2011-02-24,7.583251476287842,15.5,15.649999618530273,15.399999618530273,15.600000381469727,52836000
2011-02-25,7.534325122833252,15.399999618530273,15.649999618530273,15.300000190734863,15.550000190734863,76622000
2011-03-01,7.73002290725708,15.800000190734863,15.850000381469727,15.399999618530273,15.399999618530273,66953000
2011-03-02,7.558787822723389,15.449999809265137,15.699999809265137,15.449999809265137,15.699999809265137,37998000
2011-03-03,7.681098937988281,15.699999809265137,15.75,15.449999809265137,15.600000381469727,41201000
2011-03-04,7.7789483070373535,15.899999618530273,16.100000381469727,15.800000190734863,15.899999618530273,72299000
2011-03-07,7.632176399230957,15.600000381469727,15.899999618530273,15.600000381469727,15.899999618530273,27158000
2011-03-08,7.583251476287842,15.5,15.699999809265137,15.449999809265137,15.5,46097000
